Timestamp                       Thread     Type        Activity             PID    TTL  
2026-06-06 00:51:51.350202+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #3      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.350255+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #4      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.350303+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #5      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.350354+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #6      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.350415+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #7      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.350464+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #8      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.350529+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #9      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.350583+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #10     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.350627+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #11     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.350679+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #12     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.350730+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #13     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.350796+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #14     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.350846+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #15     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.350889+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #16     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.350948+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #17     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351029+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #18     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351077+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #19     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351129+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #20     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351182+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #21     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351233+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #22     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351305+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #23     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351353+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #24     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351412+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #25     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351459+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #26     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351504+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #27     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351563+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #28     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351609+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #29     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351656+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #30     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351696+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #31     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351738+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #32     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351782+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #33     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351822+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #34     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351861+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #35     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.351907+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #36     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.351951+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #37     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352000+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #38     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352070+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #39     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352111+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #40     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352154+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #41     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352217+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #42     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352263+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #43     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352309+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #44     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352359+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #45     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352404+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #46     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352447+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #47     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352502+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #48     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352560+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #49     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352601+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #50     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352642+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #51     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352707+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #52     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352744+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #53     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352788+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #54     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352827+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #55     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.352869+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #56     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.352981+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #57     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.353023+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #58     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.353063+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #59     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.353103+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #60     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.353167+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #61     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.353206+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #62     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.353251+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #63     _RenderObjectSemantics.debugCheckForParentData (package:flutter/src/rendering/object.dart:5709:5)
2026-06-06 00:51:51.353300+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #64     PipelineOwner.flushSemantics.<anonymous closure> (package:flutter/src/rendering/object.dart:1498:34)
2026-06-06 00:51:51.353365+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #65     PipelineOwner.flushSemantics (package:flutter/src/rendering/object.dart:1501:8)
2026-06-06 00:51:51.353409+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #66     PipelineOwner.flushSemantics (package:flutter/src/rendering/object.dart:1653:15)
2026-06-06 00:51:51.353476+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #67     RendererBinding.drawFrame (package:flutter/src/rendering/binding.dart:650:25)
2026-06-06 00:51:51.353511+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #68     WidgetsBinding.drawFrame (package:flutter/src/widgets/binding.dart:1573:13)
2026-06-06 00:51:51.353574+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #69     RendererBinding._handlePersistentFrameCallback (package:flutter/src/rendering/binding.dart:509:5)
2026-06-06 00:51:51.353612+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #70     SchedulerBinding._invokeFrameCallback (package:flutter/src/scheduler/binding.dart:1430:15)
2026-06-06 00:51:51.353647+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #71     SchedulerBinding.handleDrawFrame (package:flutter/src/scheduler/binding.dart:1345:9)
2026-06-06 00:51:51.353681+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #72     SchedulerBinding._handleDrawFrame (package:flutter/src/scheduler/binding.dart:1198:5)
2026-06-06 00:51:51.353723+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #73     _invoke (dart:ui/hooks.dart:423:13)
2026-06-06 00:51:51.353761+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #74     PlatformDispatcher._drawFrame (dart:ui/platform_dispatcher.dart:447:5)
2026-06-06 00:51:51.353800+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #75     _drawFrame (dart:ui/hooks.dart:395:31)
2026-06-06 00:51:51.353831+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter:
2026-06-06 00:51:51.353866+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] 'package:flutter/src/rendering/object.dart': Failed assertion: line 5705 pos 14: '!semantics.parentDataDirty': is not true.
2026-06-06 00:51:51.353905+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] #0      _AssertionError._doThrowNew (dart:core-patch/errors_patch.dart:67:4)
2026-06-06 00:51:51.353949+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #1      _AssertionError._throwNew (dart:core-patch/errors_patch.dart:49:5)
2026-06-06 00:51:51.353991+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #2      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5705:14)
2026-06-06 00:51:51.354043+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #3      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354091+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #4      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354134+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #5      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354179+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #6      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354229+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #7      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354273+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #8      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354324+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #9      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354398+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #10     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354434+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #11     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354469+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #12     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354506+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #13     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354546+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #14     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354633+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #15     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354670+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #16     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354705+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #17     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354743+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #18     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354782+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #19     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:51.354815+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #20     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:51.354857+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #21     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.357404+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #22     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.357527+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #23     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.357622+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #24     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.357713+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #25     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.357782+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #26     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.357904+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #27     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.357973+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #28     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.358063+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #29     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.358122+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #30     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.358178+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #31     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.358234+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #32     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.358294+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #33     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.358348+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #34     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.358398+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #35     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.358445+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #36     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.358499+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #37     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.358634+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #38     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.358691+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #39     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.358741+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #40     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.358793+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #41     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.358844+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #42     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.358900+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #43     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.358953+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #44     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.359001+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #45     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.359062+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #46     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.359137+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #47     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.359274+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #48     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.359334+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #49     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.359391+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #50     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.359448+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #51     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.359508+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #52     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.359612+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #53     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.359661+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #54     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.359721+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #55     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.359777+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #56     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.359868+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #57     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.359920+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #58     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.359970+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #59     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.360023+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #60     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.360102+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #61     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:52.360159+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #62     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:52.360235+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #63     _RenderObjectSemantics.debugCheckForParentData (package:flutter/src/rendering/object.dart:5709:5)
2026-06-06 00:51:52.360288+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #64     PipelineOwner.flushSemantics.<anonymous closure> (package:flutter/src/rendering/object.dart:1498:34)
2026-06-06 00:51:52.360340+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #65     PipelineOwner.flushSemantics (package:flutter/src/rendering/object.dart:1501:8)
